onset	duration	trial_type
16.0	4	easy
21.59	1	response
24.01	4	easy
29.88	1	response
32.01	4	easy
37.63	1	response
40.0	4	easy
46.6	1	response
48.01	4	hard
53.93	1	response
56.02	4	hard
62.39	1	response
64.01	4	hard
70.66	1	response
72.0	4	hard
77.85	1	response
80.01	4	hard
85.53	1	response
88.0	4	hard
94.05	1	response
96.01	4	hard
102.1	1	response
104.0	4	hard
109.64	1	response
112.01	4	easy
117.55	1	response
120.0	4	easy
125.8	1	response
128.01	4	easy
133.49	1	response
136.0	4	easy
141.07	1	response
160.01	4	hard
165.76	1	response
168.01	4	hard
173.72	1	response
176.01	4	hard
182.27	1	response
184.0	4	hard
189.77	1	response
192.01	4	easy
197.18	1	response
200.01	4	easy
205.51	1	response
208.0	4	easy
214.15	1	response
216.01	4	easy
221.42	1	response
224.01	4	easy
229.9	1	response
232.01	4	easy
237.66	1	response
240.0	4	easy
245.7	1	response
248.01	4	easy
253.81	1	response
256.02	4	hard
262.1	1	response
264.01	4	hard
270.43	1	response
272.0	4	hard
279.08	1	response
280.01	4	hard
285.79	1	response
304.0	4	easy
309.4	1	response
312.01	4	easy
317.26	1	response
320.0	4	easy
325.7	1	response
328.01	4	easy
333.56	1	response
336.0	4	hard
342.34	1	response
344.01	4	hard
350.07	1	response
352.0	4	hard
358.71	1	response
360.01	4	hard
366.13	1	response
368.01	4	hard
373.89	1	response
376.01	4	hard
382.05	1	response
384.01	4	hard
389.81	1	response
392.0	4	hard
397.63	1	response
400.01	4	easy
405.61	1	response
408.0	4	easy
413.82	1	response
416.01	4	easy
422.36	1	response
424.02	4	easy
429.72	1	response
